"x"
"1"	130.590723527487
"2"	133.711376738467
"3"	136.890436615261
"4"	161.89366020533
"5"	196.617133373005
"6"	220.235894896355
"7"	206.995403256697
"8"	197.012660690105
"9"	193.645103674097
"10"	171.368218901623
"11"	153.553972467325
"12"	124.595021405904
"13"	124.400542411425
"14"	131.456154480312
"15"	137.45025654199
"16"	165.953984356551
"17"	192.516330535559
"18"	218.938449923626
"19"	206.039172528804
"20"	190.026452357736
"21"	191.531897011755
"22"	175.224754285333
"23"	153.123900148624
"24"	127.551976806105
"25"	116.165661377954
"26"	126.432407528592
"27"	138.800504955408
"28"	162.556631239274
"29"	203.870755239286
"30"	230.696656649087
"31"	212.756805299605
"32"	199.130264574328
"33"	192.347163345163
"34"	168.167939116329
"35"	142.647111672596
"36"	127.087051292516
"37"	128.027780005289
"38"	132.353419335004
"39"	139.650220189152
"40"	165.226667002967
"41"	196.078298864924
"42"	224.100943853811
"43"	215.263928957194
"44"	206.074395416759
"45"	195.225335211417
"46"	172.792364503036
"47"	142.25605184678
"48"	122.20536173599
"49"	124.612469685283
"50"	130.755436974642
"51"	139.250097805042
"52"	160.037416417288
"53"	197.770964150984
"54"	222.972291213116
"55"	216.381741708425
"56"	199.627297646533
"57"	190.603243442798
"58"	183.833326086623
"59"	154.570806011035
"60"	128.693071798591
"61"	133.807708776248
"62"	141.123137919718
"63"	143.621087117261
"64"	169.597184660658
"65"	209.219893882355
"66"	240.194282998185
"67"	218.222020928309
"68"	197.797495954472
"69"	182.98636917468
"70"	164.521473502582
"71"	152.832209432561
"72"	132.610850466031
"73"	127.242271546505
"74"	133.739290756661
"75"	152.912030808277
"76"	168.977598600948
"77"	201.922966063701
"78"	225.154907052823
"79"	219.127459676375
"80"	201.21179521279
"81"	187.823763802642
"82"	172.598104487217
"83"	154.398322156955
"84"	121.310919599512
"85"	130.195388875262
"86"	120.200120635312
"87"	134.271387653073
"88"	156.10863457633
"89"	187.338210742531
"90"	220.268323399676
"91"	199.889852418105
"92"	183.903493132419
"93"	189.437842881385
"94"	172.266576479297
"95"	148.32428136394
"96"	129.08324627345
"97"	130.387061610582
"98"	138.543232671155
"99"	145.565129707008
"100"	163.112486773564
"101"	196.213042097189
"102"	214.922157153339
"103"	198.438567972624
"104"	170.183265864201
"105"	177.314065670833
"106"	165.922814009967
"107"	155.584517961843
"108"	134.338320773257
"109"	136.442753957983
"110"	139.430002918455
"111"	143.043434353881
"112"	166.195253266917
"113"	202.214615938931
"114"	211.79221996682
"115"	200.226547271188
"116"	183.242700675555
"117"	189.147807967176
"118"	155.939703326042
"119"	137.54067367314
"120"	123.891461920939
"121"	122.91677710227
"122"	127.158636203531
"123"	137.891322844847
"124"	159.731492999806
"125"	186.87422668778
"126"	215.261237706381
"127"	200.448398750596
"128"	181.97279482053
"129"	181.357643082006
"130"	174.687991399418
"131"	152.388755577703
"132"	128.926259880118
"133"	125.943327962819
"134"	134.36254278951
"135"	139.705240123369
"136"	168.947741736595
"137"	199.14694016605
"138"	217.705710385955
"139"	208.248031083563
"140"	194.850604031831
"141"	178.394521065834
"142"	167.293671082257
"143"	149.752701752103
"144"	127.443081416988
"145"	131.783489522687
"146"	130.029740015726
"147"	139.318812650611
"148"	158.148359290687
"149"	196.833045992804
"150"	215.434590648185
"151"	201.381722195827
"152"	192.707319168186
"153"	179.146022395066
"154"	167.923892895161
"155"	137.912077904303
"156"	126.453569551779
"157"	120.280427559243
"158"	123.67983783284
"159"	143.915974834589
"160"	152.806262379286
"161"	190.390936081918
"162"	218.962156666459
"163"	199.443651047324
"164"	185.967060915306
"165"	180.711448163886
"166"	165.790256998183
"167"	140.369257243571
"168"	122.119044226414
"169"	121.982716897241
"170"	118.321574914446
"171"	139.63622967102
"172"	161.041216834148
"173"	187.856104573129
"174"	190.785977175474
"175"	206.684304063719
"176"	186.335461786135
"177"	158.925908612663
"178"	160.554610113975
"179"	145.291074885526
"180"	132.045043732298
"181"	124.982481334532
"182"	137.18870043273
"183"	148.192521755565
"184"	160.113551307358
"185"	180.101112168448
"186"	210.683375478891
"187"	186.91083622532
"188"	175.944009794242
"189"	162.413757100804
"190"	144.212000790697
"191"	132.478663110078
"192"	133.349047620467
"193"	129.049002237462
"194"	126.305107180238
"195"	138.106588958389
"196"	170.522966808856
"197"	171.617206975293
"198"	203.31303520543
"199"	192.117009622685
"200"	170.776623562414
"201"	159.520658376201
"202"	150.303589143659
"203"	142.024436321192
"204"	124.689527909611
"205"	121.176376326258
"206"	129.652128656571
"207"	132.607477942877
"208"	161.708448780935
"209"	171.400728111841
"210"	193.459008229176
"211"	186.467438688992
"212"	160.109917093544
"213"	157.42152933231
"214"	143.678148955453
"215"	136.649647924114
"216"	122.034589225175
"217"	118.087311373018
"218"	120.448615755302
"219"	129.840471607842
"220"	151.069754948652
"221"	172.078185932856
"222"	186.980377204253
"223"	173.386093651513
"224"	160.343358819873
"225"	168.877345645197
"226"	142.217935269082
"227"	128.508835475971
"228"	121.424475159204
"229"	119.396140813046
"230"	102.171394016716
"231"	115.892279944347
"232"	136.385879564472
"233"	164.036938454159
"234"	188.339195282442
"235"	178.261963760335
"236"	165.575721599892
"237"	163.055533882957
"238"	147.173685109354
"239"	122.596199718643
"240"	110.527032298144
"241"	112.101039342545
"242"	112.645474169083
"243"	129.904008747945
"244"	142.188370244122
"245"	169.527197881748
"246"	191.302930325379
"247"	169.768041509651
"248"	156.625581086222
"249"	143.895625198952
"250"	148.565163497465
"251"	119.747469927093
"252"	98.4930401650174
