"x"
"1"	-11.6125584274868
"2"	-2.781635438467
"3"	-8.57946311526098
"4"	0.958556094669685
"5"	-3.27472957300481
"6"	-8.64703359635484
"7"	11.2234687433031
"8"	-0.892835390105417
"9"	-12.2805516740974
"10"	7.52388929837684
"11"	-12.2112830673251
"12"	-2.16985750590426
"13"	0.807909988574661
"14"	-1.8489103803119
"15"	-3.9140005419898
"16"	-1.70038395655117
"17"	-10.7364720355594
"18"	-1.40757722362556
"19"	3.08348067119552
"20"	-4.3754789577359
"21"	0.146321388244786
"22"	2.39646181466681
"23"	2.15720365137605
"24"	-9.00957160610514
"25"	-1.63857687795449
"26"	-7.78635022859195
"27"	1.18819454459215
"28"	15.8477199607257
"29"	2.25604586071445
"30"	-3.04383724908683
"31"	11.7019172003951
"32"	-10.923058074328
"33"	-10.9762964451633
"34"	-7.34604381632913
"35"	-3.44893777259579
"36"	0.588177607483727
"37"	3.60221879471103
"38"	-10.2370111350038
"39"	-0.911017289151902
"40"	2.31171809703322
"41"	-6.15621866492355
"42"	10.954917146189
"43"	20.2119580428062
"44"	8.42127688324143
"45"	-9.19048301141668
"46"	-9.12036810303607
"47"	-4.82012664678023
"48"	1.31693956400953
"49"	-5.69100808528268
"50"	-4.34590477464198
"51"	1.97850369495756
"52"	1.90850938271185
"53"	-7.52661445098405
"54"	0.242951286884215
"55"	18.6610779915747
"56"	2.07467895346737
"57"	9.24288805720189
"58"	-8.97130668662301
"59"	-6.9407187110345
"60"	7.7543191014086
"61"	6.05991692375234
"62"	-3.26370901971847
"63"	5.49324298273918
"64"	11.5610385393423
"65"	10.8230814176454
"66"	-0.939915798185389
"67"	0.811530971690724
"68"	9.95816834552777
"69"	-13.7686488746802
"70"	2.56449099741834
"71"	-6.50937273256092
"72"	3.74123433396892
"73"	-0.905689446504777
"74"	4.52007984333941
"75"	0.309140591723469
"76"	-2.34090790094795
"77"	3.68183683629887
"78"	4.12797714717714
"79"	13.5210459236252
"80"	-5.34859371279005
"81"	0.925601897358352
"82"	3.85467371278329
"83"	-4.22568645695465
"84"	-0.0368721995122814
"85"	-0.190381675262322
"86"	-2.24276703531187
"87"	-2.40084295307336
"88"	-7.90741757633047
"89"	3.51190065746924
"90"	2.56102110032362
"91"	-1.7325938181048
"92"	9.5093346675807
"93"	-0.698778981384555
"94"	-0.504051779297331
"95"	0.282295336060397
"96"	0.0936726265500356
"97"	8.65523408941847
"98"	5.86530342884512
"99"	8.57970509299239
"100"	-4.75209807356438
"101"	-1.87175079718861
"102"	3.10554584666093
"103"	-30.2379240726236
"104"	7.88974653579936
"105"	-5.7590487708327
"106"	9.57661529003333
"107"	3.82912483815745
"108"	4.40526872674265
"109"	2.13109874201725
"110"	7.10078458154489
"111"	-0.110264153880816
"112"	9.31274613308323
"113"	7.72969236106908
"114"	-7.58261226682006
"115"	0.0496414288122633
"116"	4.90553622444473
"117"	-0.747480967176245
"118"	-8.79518932604199
"119"	-8.91408287314038
"120"	7.10131377906113
"121"	-1.29495690227044
"122"	-0.281417603531033
"123"	0.343937655153448
"124"	-3.68009169980642
"125"	7.18199361222042
"126"	-1.75899640638069
"127"	-11.0411102505962
"128"	7.0027822794705
"129"	19.139109417994
"130"	-2.97576399941759
"131"	3.10006692229735
"132"	0.280363419881706
"133"	5.32017183718061
"134"	1.96754591048972
"135"	10.8372733766315
"136"	8.94731676340456
"137"	-0.0201349660499126
"138"	14.8791450140446
"139"	-2.8087350835632
"140"	-5.50482163183136
"141"	4.42591213416568
"142"	2.77406211774257
"143"	2.22301544789665
"144"	2.0384284830118
"145"	3.26977777731254
"146"	-0.269017815725965
"147"	-0.0535459506113067
"148"	5.9905214093128
"149"	-1.94261129280421
"150"	5.19328295181525
"151"	12.9041745041729
"152"	-5.33634626818565
"153"	-0.642812295065802
"154"	-6.45900369516142
"155"	3.8759569956971
"156"	-0.488178351779237
"157"	2.67208204075695
"158"	12.0385989671602
"159"	-5.82888963458904
"160"	1.4634776207144
"161"	5.95779361808185
"162"	-3.14638356645858
"163"	4.05138065267581
"164"	8.21277458469444
"165"	3.28948413611353
"166"	-1.12963659818321
"167"	-1.02926834357131
"168"	0.806182373586302
"169"	-3.00990859724106
"170"	-1.68665471444597
"171"	-5.96977127101959
"172"	-1.07327683414797
"173"	-4.51867377312887
"174"	17.7058133245257
"175"	5.45123143628089
"176"	-22.8229640861348
"177"	22.467397287337
"178"	3.17955368602464
"179"	4.61844741447441
"180"	2.25362926770234
"181"	10.2950696654683
"182"	3.74089736727025
"183"	-6.05603375556468
"184"	1.39568619264189
"185"	14.6436099315519
"186"	-3.8712208788913
"187"	-5.41924762532039
"188"	-9.36095979424216
"189"	-2.73503700080437
"190"	5.73980420930326
"191"	12.9692494899216
"192"	-2.25528522046693
"193"	-7.01647693746149
"194"	0.532871719762272
"195"	7.33863484161126
"196"	-12.443723308856
"197"	10.4160444247069
"198"	1.64132559456957
"199"	-5.93431802268453
"200"	-5.18863976241443
"201"	9.7185335237992
"202"	10.4548197563411
"203"	5.37131707880762
"204"	-5.93254950961103
"205"	-0.847422826257775
"206"	-6.10152255657105
"207"	3.80947795712309
"208"	-7.54116248093485
"209"	-0.678729611840766
"210"	1.22725227082436
"211"	-24.5348219889916
"212"	0.622713906456159
"213"	1.30969696768956
"214"	11.610804344547
"215"	1.12734077588582
"216"	-5.48184482517547
"217"	-5.23064877301846
"218"	-3.80154465530199
"219"	-0.17115080784161
"220"	-9.84879574865156
"221"	-5.49740323285628
"222"	-11.5411296042526
"223"	-2.6530902515125
"224"	16.1835602801266
"225"	-6.92080564519683
"226"	8.10802763091751
"227"	6.35038462402932
"228"	-5.57236165920386
"229"	-9.07818021304591
"230"	2.23284888328396
"231"	-3.90214404434707
"232"	-3.72258406447189
"233"	-9.96769245415854
"234"	-5.85434168244213
"235"	-2.8861454603354
"236"	-7.92084859989158
"237"	-6.24210468295683
"238"	-7.36642720935449
"239"	6.61217878135697
"240"	4.44245900185587
"241"	2.38069005745523
"242"	9.49628593091672
"243"	-0.687718347944681
"244"	-1.75633554412199
"245"	-13.4854624817477
"246"	-12.9075781253794
"247"	-10.8820505096511
"248"	1.27328571377808
"249"	-0.428445998952276
"250"	-9.55957989746541
"251"	-2.74358072709261
"252"	4.37646013498259
